1513920189.41128,137,8,0,0,0,0,0,0,0,0,R
1513920189.41154,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.41177,191,8,6,157,6,171,6,156,0,0,R
1513920189.41199,189,7,15,255,15,255,48,1,45,0,R
1513920189.41217,197,4,0,0,0,0,0,0,0,0,R
1513920189.4124,019D,8,3,44,60,212,0,12,108,128,R
1513920189.41258,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.41283,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.41308,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.41337,01F3,3,64,124,0,0,0,0,0,0,R
1513920189.41805,00C1,8,32,0,0,0,32,0,0,0,R
1513920189.4183,00C5,8,32,0,0,0,32,0,0,0,R
1513920189.41853,00D1,7,128,0,191,254,0,254,0,0,R
1513920189.41873,00F1,6,52,1,0,64,0,0,0,0,R
1513920189.41897,01FC,8,254,38,0,203,0,0,130,62,R
1513920189.41917,210,4,4,0,1,254,0,0,0,0,R
1513920189.41934,214,6,4,0,65,254,72,42,0,0,R
1513920189.41957,02F9,7,152,0,10,8,0,0,10,0,R
1513920189.41976,348,5,0,0,0,0,27,0,0,0,R
1513920189.42,100000,8,92,0,145,112,0,0,1,153,R
1513920189.42018,034A,5,0,0,0,0,27,0,0,0,R
1513920189.42042,034C,8,242,161,15,253,3,251,0,16,R
1513920189.42099,139,8,0,0,0,0,0,0,0,0,R
1513920189.42169,00AA,8,43,229,44,90,70,83,163,0,R
1513920189.4219,00BE,6,8,0,0,3,233,254,0,0,R
1513920189.42215,00C9,8,132,13,40,10,0,0,24,0,R
1513920189.42239,018E,8,0,0,0,105,198,156,6,156,R
1513920189.42261,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.42285,191,8,6,156,6,171,6,156,0,0,R
1513920189.42296,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.42319,01AA,7,0,104,118,137,106,176,0,0,R
1513920189.42342,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.42359,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.42383,01C3,8,6,156,6,155,255,32,0,2,R
1513920189.42408,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.42432,01C4,8,39,98,192,48,2,0,7,255,R
1513920189.42453,451,6,0,0,0,0,0,0,0,0,R
1513920189.42471,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.42492,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.42823,00C1,8,48,0,0,0,48,0,0,0,R
1513920189.42848,00C5,8,48,0,0,0,48,0,0,0,R
1513920189.4287,00D1,7,192,0,255,253,0,253,0,0,R
1513920189.42891,00F1,6,0,1,0,64,0,0,0,0,R
1513920189.42904,185,2,27,252,0,0,0,0,0,0,R
1513920189.42928,01C7,7,0,0,0,0,0,0,63,0,R
1513920189.42952,1000000000,8,0,12,0,14,15,253,0,0,R
1513920189.42977,232,8,0,0,0,32,0,0,0,0,R
1513920189.43,100000,8,92,0,145,16,0,0,1,57,R
1513920189.43101,10,7,0,0,0,0,0,0,0,0,R
1513920189.43425,00AA,8,43,229,44,90,64,83,166,0,R
1513920189.43446,00BE,6,12,0,0,3,233,253,0,0,R
1513920189.4347,00C9,8,132,13,37,13,0,0,24,0,R
1513920189.43494,018E,8,0,0,0,105,198,156,6,156,R
1513920189.43518,191,8,6,156,6,171,6,156,0,0,R
1513920189.43594,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.43619,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.43642,189,7,79,255,15,255,48,0,45,0,R
1513920189.43659,197,4,0,0,0,0,0,0,0,0,R
1513920189.43682,019D,8,67,44,60,211,0,12,132,128,R
1513920189.437,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.43725,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.4375,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.43799,00C1,8,0,0,0,0,0,0,0,0,R
1513920189.43824,00C5,8,0,0,0,0,0,0,0,0,R
1513920189.43847,00D1,7,0,0,0,0,0,0,0,0,R
1513920189.43867,00F1,6,28,1,0,64,0,0,0,0,R
1513920189.43985,100000,8,92,0,145,48,0,0,1,89,R
1513920189.44102,01F3,3,128,188,0,0,0,0,0,0,R
1513920189.44342,451,6,0,0,0,0,0,0,0,0,R
1513920189.44674,00AA,8,43,231,44,91,66,83,164,0,R
1513920189.44695,00BE,6,0,0,0,3,232,0,0,0,R
1513920189.4472,00C9,8,132,13,39,0,0,0,24,0,R
1513920189.44744,018E,8,0,0,0,105,198,156,6,156,R
1513920189.44766,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.4479,191,8,6,156,6,171,6,156,0,0,R
1513920189.44815,00C1,8,16,0,0,0,16,0,0,0,R
1513920189.4484,00C5,8,16,0,0,0,16,0,0,0,R
1513920189.44857,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.4488,00D1,7,64,0,127,255,0,255,0,0,R
1513920189.44901,00F1,6,40,1,0,64,0,0,0,0,R
1513920189.44926,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.44939,185,2,27,253,0,0,0,0,0,0,R
1513920189.4495,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.44973,01C7,7,0,0,127,255,0,0,63,0,R
1513920189.44994,01AA,7,0,104,118,137,106,176,0,0,R
1513920189.45018,100000,8,92,0,145,80,0,0,1,121,R
1513920189.45041,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.45065,1000000000,8,0,12,0,14,15,253,0,0,R
1513920189.45089,01C3,8,6,156,6,155,255,48,0,1,R
1513920189.45114,232,8,0,0,0,32,0,0,0,0,R
1513920189.45137,01C4,8,74,98,192,48,4,0,5,254,R
1513920189.45155,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.45177,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.45201,02C3,8,7,73,6,135,0,0,80,0,R
1513920189.45815,00C1,8,32,0,0,0,32,0,0,0,R
1513920189.4584,00C5,8,32,0,0,0,32,0,0,0,R
1513920189.45862,00D1,7,128,0,191,254,0,254,0,0,R
1513920189.45883,00F1,6,52,1,0,64,0,0,0,0,R
1513920189.45918,00AA,8,43,231,44,92,68,83,162,0,R
1513920189.45939,00BE,6,4,0,0,3,233,255,0,0,R
1513920189.45963,00C9,8,132,13,48,7,0,0,24,0,R
1513920189.45987,100000,8,92,0,145,112,0,0,1,153,R
1513920189.46011,018E,8,0,0,0,105,198,156,6,156,R
1513920189.46035,191,8,6,156,6,171,6,156,0,0,R
1513920189.46094,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.46117,10,7,0,0,0,0,1,0,0,0,R
1513920189.46142,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.46164,189,7,143,255,15,255,47,255,45,0,R
1513920189.46182,197,4,0,0,0,0,0,0,0,0,R
1513920189.46205,019D,8,131,44,60,210,0,12,120,128,R
1513920189.46223,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.46248,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.46273,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.46358,01F1,8,174,10,0,0,24,0,0,114,R
1513920189.46592,451,6,0,0,0,0,0,0,0,0,R
1513920189.46815,00C1,8,48,0,0,0,48,0,0,0,R
1513920189.4684,00C5,8,48,0,0,0,48,0,0,0,R
1513920189.46862,00D1,7,192,0,255,253,0,253,0,0,R
1513920189.46883,00F1,6,0,1,0,64,0,0,0,0,R
1513920189.46903,017D,6,34,36,66,255,0,0,0,0,R
1513920189.46928,182,8,118,34,1,0,0,0,0,0,R
1513920189.4694,185,2,27,253,0,0,0,0,0,0,R
1513920189.46963,01C7,7,0,0,191,254,0,0,63,0,R
1513920189.46987,100000,8,92,0,145,16,0,0,1,57,R
1513920189.47011,1000000000,8,0,16,0,14,15,254,0,0,R
1513920189.47035,01FC,8,254,140,0,144,0,0,194,113,R
1513920189.47052,210,4,6,0,1,253,0,0,0,0,R
1513920189.47072,214,6,6,0,97,253,108,53,0,0,R
1513920189.47097,232,8,0,0,0,32,0,0,0,0,R
1513920189.47113,01F3,3,192,252,0,0,0,0,0,0,R
1513920189.47132,234,5,0,0,0,0,0,0,0,0,R
1513920189.4715,02F1,5,208,208,208,208,208,0,0,0,R
1513920189.47173,00AA,8,43,231,44,92,70,83,161,0,R
1513920189.47195,02F9,7,160,0,13,8,0,0,13,0,R
1513920189.47217,00BE,6,8,0,0,3,233,254,0,0,R
1513920189.47236,348,5,0,0,0,0,27,0,0,0,R
1513920189.47259,00C9,8,132,13,55,10,0,0,24,0,R
1513920189.47281,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.47305,018E,8,0,0,0,105,198,156,6,156,R
1513920189.47316,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.4734,191,8,6,156,6,171,6,156,0,0,R
1513920189.47357,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.47379,01AA,7,0,104,118,137,106,176,0,0,R
1513920189.47404,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.47427,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.47446,034A,5,0,0,0,0,27,0,0,0,R
1513920189.4747,01C3,8,6,156,6,155,255,0,0,0,R
1513920189.47494,034C,8,250,165,15,254,3,253,0,16,R
1513920189.47518,01C4,8,109,98,192,48,6,0,3,253,R
1513920189.47542,03C9,8,7,6,0,0,0,0,0,0,R
1513920189.4756,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.47581,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.47833,00C1,8,0,0,0,0,0,0,0,0,R
1513920189.47859,00C5,8,0,0,0,0,0,0,0,0,R
1513920189.47881,00D1,7,0,0,0,0,0,0,0,0,R
1513920189.47902,00F1,6,28,1,0,64,0,0,0,0,R
1513920189.47984,100000,8,92,0,145,48,0,0,1,89,R
1513920189.48091,160,5,226,14,118,34,3,0,0,0,R
1513920189.48342,451,6,0,0,0,0,0,0,0,0,R
1513920189.48426,00AA,8,43,231,44,92,64,83,164,0,R
1513920189.48447,00BE,6,12,0,0,3,233,253,0,0,R
1513920189.48471,00C9,8,132,13,58,13,0,0,24,0,R
1513920189.48496,018E,8,0,0,0,105,198,155,6,155,R
1513920189.4852,191,8,6,156,6,171,6,155,0,0,R
1513920189.48595,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.4862,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.48643,189,7,207,255,15,255,47,254,45,0,R
1513920189.4866,197,4,0,0,0,0,0,0,0,0,R
1513920189.48683,019D,8,195,44,60,209,0,12,118,128,R
1513920189.48701,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.48726,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.48751,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.488,00C1,8,16,0,0,0,16,0,0,0,R
1513920189.48825,00C5,8,16,0,0,0,16,0,0,0,R
1513920189.48848,00D1,7,64,0,127,255,0,255,0,0,R
1513920189.48869,00F1,6,40,1,0,64,0,0,0,0,R
1513920189.48882,185,2,27,252,0,0,0,0,0,0,R
1513920189.48904,01C7,7,0,0,255,253,0,0,63,0,R
1513920189.48929,1000000000,8,0,16,0,14,15,253,0,0,R
1513920189.48954,232,8,0,0,0,32,0,0,0,0,R
1513920189.48981,100000,8,92,0,145,80,0,0,1,121,R
1513920189.49122,012A,8,16,240,112,116,0,0,16,144,R
1513920189.49356,10,7,0,0,0,0,2,0,0,0,R
1513920189.49676,00AA,8,43,224,44,86,66,83,169,0,R
1513920189.49697,00BE,6,0,0,0,3,232,0,0,0,R
1513920189.49721,00C9,8,132,13,58,0,0,0,24,0,R
1513920189.49745,018E,8,0,0,0,105,198,155,6,155,R
1513920189.49767,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.49791,191,8,6,156,6,170,6,155,0,0,R
1513920189.49816,00C1,8,32,0,0,0,32,0,0,0,R
1513920189.49841,00C5,8,32,0,0,0,32,0,0,0,R
1513920189.49858,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.49881,00D1,7,128,0,191,254,0,254,0,0,R
1513920189.49901,00F1,6,52,1,0,64,0,0,0,0,R
1513920189.49926,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.49937,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.49959,01AA,7,0,104,118,137,106,160,0,0,R
1513920189.49983,100000,8,92,0,145,112,0,0,1,153,R
1513920189.50006,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.5003,01C3,8,6,156,6,155,255,16,0,3,R
1513920189.50055,01C4,8,0,98,192,48,0,0,0,0,R
1513920189.50073,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.50095,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.50119,135,8,0,0,31,2,12,17,0,0,R
1513920189.50143,02C3,8,7,73,6,135,0,0,81,0,R
1513920189.50168,03C1,8,7,101,247,0,0,0,0,0,R
1513920189.50193,03D1,8,0,61,128,0,0,23,0,0,R
1513920189.50217,03D3,8,128,0,32,0,95,254,95,0,R
1513920189.50231,03D9,2,2,0,0,0,0,0,0,0,R
1513920189.50257,3000000000,8,0,0,0,0,0,0,0,0,R
1513920189.50281,03F9,8,0,8,198,115,95,125,0,58,R
1513920189.50295,03FB,2,2,25,0,0,0,0,0,0,R
1513920189.50319,03FC,8,64,88,10,110,110,0,110,110,R
1513920189.50344,04C1,8,0,203,136,95,82,8,0,0,R
1513920189.50359,01F3,3,0,60,0,0,0,0,0,0,R
1513920189.50375,04C7,3,16,0,0,0,0,0,0,0,R
1513920189.50399,04D1,8,8,0,49,1,0,251,0,0,R
1513920189.50595,451,6,0,0,0,0,0,0,0,0,R
1513920189.50822,00C1,8,48,0,0,0,48,0,0,0,R
1513920189.50847,00C5,8,48,0,0,0,48,0,0,0,R
1513920189.50869,00D1,7,192,0,255,253,0,253,0,0,R
1513920189.5089,00F1,6,0,1,0,64,0,0,0,0,R
1513920189.50903,185,2,27,252,0,0,0,0,0,0,R
1513920189.50927,00AA,8,43,224,44,86,68,83,168,0,R
1513920189.50949,01C7,7,0,0,0,0,0,0,63,0,R
1513920189.5097,00BE,6,4,0,0,3,233,255,0,0,R
1513920189.50994,100000,8,92,0,145,16,0,0,1,57,R
1513920189.51018,00C9,8,132,13,59,7,0,0,24,0,R
1513920189.51042,1000000000,8,0,12,0,14,15,254,0,0,R
1513920189.51066,018E,8,0,0,0,105,198,155,6,155,R
1513920189.51091,232,8,0,0,0,32,0,0,0,0,R
1513920189.51108,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.51133,137,8,0,0,0,0,0,0,0,0,R
1513920189.51158,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.51182,191,8,6,156,6,170,6,155,0,0,R
1513920189.51204,189,7,15,255,15,255,48,1,45,0,R
1513920189.51221,197,4,0,0,0,0,0,0,0,0,R
1513920189.51245,019D,8,3,44,60,212,0,12,120,127,R
1513920189.51263,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.51287,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.51312,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.51336,04C9,7,64,126,0,0,0,0,0,0,R
1513920189.51359,077F,7,0,0,0,0,0,0,0,0,R
1513920189.51806,00C1,8,0,0,0,0,0,0,0,0,R
1513920189.51832,00C5,8,0,0,0,0,0,0,0,0,R
1513920189.51854,00D1,7,0,0,0,0,0,0,0,0,R
1513920189.51875,00F1,6,28,1,0,64,0,0,0,0,R
1513920189.51899,01FC,8,254,48,0,120,0,0,1,229,R
1513920189.51917,210,4,0,0,0,0,0,0,0,0,R
1513920189.51938,214,6,0,0,0,0,0,0,0,0,R
1513920189.5196,02F9,7,168,0,0,8,0,0,0,0,R
1513920189.51984,100000,8,92,0,147,48,10,0,1,101,R
1513920189.52003,348,5,0,0,0,0,27,0,0,0,R
1513920189.52022,034A,5,0,0,0,0,27,0,0,0,R
1513920189.52046,034C,8,226,163,15,254,3,254,0,16,R
1513920189.52103,139,8,0,0,0,0,0,0,0,0,R
1513920189.5217,00AA,8,43,224,44,86,70,83,167,0,R
1513920189.52192,00BE,6,8,0,0,3,233,254,0,0,R
1513920189.52217,00C9,8,132,13,62,10,0,0,24,0,R
1513920189.52241,018E,8,0,0,0,105,182,155,6,155,R
1513920189.52263,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.52286,191,8,6,155,6,170,6,155,0,0,R
1513920189.52298,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.5232,01AA,7,0,104,118,137,106,160,0,0,R
1513920189.52344,01BA,8,6,154,105,166,138,105,183,33,R
1513920189.52361,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.52385,01C3,8,6,155,6,155,255,32,0,2,R
1513920189.5241,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.52434,01C4,8,39,98,192,48,2,0,7,255,R
1513920189.52457,10,7,0,0,0,0,3,0,0,0,R
1513920189.52474,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.52496,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.52519,589,8,40,70,114,230,150,103,224,200,R
1513920189.52595,451,6,0,0,0,0,0,0,0,0,R
1513920189.52824,00C1,8,16,0,0,0,16,0,0,0,R
1513920189.52849,00C5,8,16,0,0,0,16,0,0,0,R
1513920189.52872,00D1,7,64,0,127,255,0,255,0,0,R
1513920189.52892,00F1,6,40,1,0,64,0,0,0,0,R
1513920189.52906,185,2,27,254,0,0,0,0,0,0,R
1513920189.52928,01C7,7,0,0,127,255,0,0,63,0,R
1513920189.52953,1000000000,8,0,16,0,14,15,255,0,0,R
1513920189.52978,232,8,0,0,0,32,0,0,0,0,R
1513920189.53001,100000,8,92,0,147,80,0,0,1,123,R
1513920189.53092,01F3,3,64,124,0,0,0,0,0,0,R
1513920189.53428,00AA,8,43,224,44,86,64,83,170,0,R
1513920189.53449,00BE,6,12,0,0,3,233,253,0,0,R
1513920189.53473,00C9,8,132,13,68,13,0,0,24,0,R
1513920189.53497,018E,8,0,0,0,105,182,154,6,154,R
1513920189.53521,191,8,6,155,6,171,6,154,0,0,R
1513920189.53596,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.53621,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.53643,189,7,79,255,15,255,48,0,45,0,R
1513920189.53661,197,4,0,0,0,0,0,0,0,0,R
1513920189.53684,019D,8,67,44,60,211,0,12,156,128,R
1513920189.53702,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.53727,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.53752,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.53802,00C1,8,32,0,0,0,32,0,0,0,R
1513920189.53827,00C5,8,32,0,0,0,32,0,0,0,R
1513920189.5385,00D1,7,128,0,191,254,0,254,0,0,R
1513920189.5387,00F1,6,52,1,0,64,0,0,0,0,R
1513920189.5398,100000,8,92,0,147,112,0,0,1,155,R
1513920189.54109,451,6,0,0,0,0,0,0,0,0,R
1513920189.54673,00AA,8,43,221,44,84,66,83,171,0,R
1513920189.54695,00BE,6,0,0,0,3,232,0,0,0,R
1513920189.54719,00C9,8,132,13,69,0,0,0,24,0,R
1513920189.54743,018E,8,0,0,0,105,182,154,6,154,R
1513920189.54765,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.54788,191,8,6,155,6,171,6,154,0,0,R
1513920189.54814,00C1,8,48,0,0,0,48,0,0,0,R
1513920189.54838,00C5,8,48,0,0,0,48,0,0,0,R
1513920189.54855,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.54878,00D1,7,192,0,255,253,0,253,0,0,R
1513920189.54899,00F1,6,0,1,0,64,0,0,0,0,R
1513920189.54924,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.54937,185,2,27,251,0,0,0,0,0,0,R
1513920189.54949,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.54971,01C7,7,0,0,191,254,0,0,63,0,R
1513920189.54993,01AA,7,0,104,118,137,106,176,0,0,R
1513920189.55016,100000,8,92,0,145,31,246,0,2,62,R
1513920189.55039,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.55063,1000000000,8,0,16,0,14,15,254,0,0,R
1513920189.55087,01C3,8,6,155,6,155,255,48,0,1,R
1513920189.5511,10,7,0,0,0,0,0,0,0,0,R
1513920189.55134,01C4,8,74,98,192,48,4,0,5,254,R
1513920189.55159,232,8,0,0,0,32,0,0,0,0,R
1513920189.55176,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.55198,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.55222,02C3,8,7,73,6,135,0,0,81,0,R
1513920189.5581,00C1,8,0,0,0,0,0,0,0,0,R
1513920189.55835,00C5,8,0,0,0,0,0,0,0,0,R
1513920189.55858,00D1,7,0,0,0,0,0,0,0,0,R
1513920189.55878,00F1,6,28,1,0,64,0,0,0,0,R
1513920189.55921,00AA,8,43,221,44,84,68,83,170,0,R
1513920189.55941,00BE,6,4,0,0,3,233,255,0,0,R
1513920189.55966,00C9,8,132,13,63,7,0,0,24,0,R
1513920189.55989,100000,8,92,0,147,48,10,0,1,101,R
1513920189.56013,018E,8,0,0,0,105,198,154,6,154,R
1513920189.56037,191,8,6,156,6,171,6,154,0,0,R
1513920189.56096,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.56121,01F1,8,174,10,0,0,24,0,0,114,R
1513920189.56146,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.56168,189,7,143,255,15,255,47,255,45,0,R
1513920189.56186,197,4,0,0,0,0,0,0,0,0,R
1513920189.5621,019D,8,131,44,60,210,0,12,125,128,R
1513920189.56228,01A6,4,64,0,0,0,0,0,0,0,R
1513920189.56252,01AF,8,0,0,0,0,0,0,134,255,R
1513920189.56277,01F5,8,15,15,0,1,0,0,8,0,R
1513920189.56341,01F3,3,128,188,0,0,0,0,0,0,R
1513920189.56604,03F1,8,0,200,95,8,0,255,10,79,R
1513920189.56829,00C1,8,16,0,0,0,16,0,0,0,R
1513920189.56853,00C5,8,16,0,0,0,16,0,0,0,R
1513920189.56876,00D1,7,64,0,127,255,0,255,0,0,R
1513920189.56897,00F1,6,40,1,0,64,0,0,0,0,R
1513920189.56918,017D,6,34,36,66,255,0,0,0,0,R
1513920189.56942,182,8,118,34,1,0,0,0,0,0,R
1513920189.56955,185,2,27,252,0,0,0,0,0,0,R
1513920189.56977,01C7,7,0,0,255,253,0,0,63,0,R
1513920189.57001,100000,8,92,0,147,80,0,0,1,123,R
1513920189.57026,1000000000,8,0,16,0,14,15,253,0,0,R
1513920189.5705,01FC,8,254,48,0,146,0,0,66,7,R
1513920189.57067,210,4,2,0,1,255,0,0,0,0,R
1513920189.57087,214,6,2,0,33,255,36,31,0,0,R
1513920189.57112,232,8,0,0,0,32,0,0,0,0,R
1513920189.57131,234,5,0,0,0,0,0,0,0,0,R
1513920189.57149,02F1,5,218,216,219,216,216,0,0,0,R
1513920189.57171,00AA,8,43,221,44,84,70,83,169,0,R
1513920189.57194,02F9,7,176,0,7,8,0,0,7,0,R
1513920189.57215,00BE,6,8,0,0,3,233,254,0,0,R
1513920189.57235,348,5,0,0,0,0,27,0,0,0,R
1513920189.57258,00C9,8,132,13,58,10,0,0,24,0,R
1513920189.5728,01A1,7,0,0,1,65,106,106,0,0,R
1513920189.57304,018E,8,0,0,0,105,182,155,6,155,R
1513920189.57315,01A3,1,128,0,0,0,0,0,0,0,R
1513920189.57339,191,8,6,155,6,170,6,155,0,0,R
1513920189.57356,00C7,4,0,0,0,0,0,0,0,0,R
1513920189.57378,01AA,7,0,104,118,137,106,160,0,0,R
1513920189.57403,00F9,8,0,0,64,0,0,0,0,0,R
1513920189.57425,01BA,8,6,154,105,166,139,105,183,33,R
1513920189.57444,034A,5,0,0,0,0,27,0,0,0,R
1513920189.57468,01C3,8,6,155,6,155,255,0,0,0,R
1513920189.57492,034C,8,234,161,15,253,3,252,0,16,R
1513920189.57516,01C4,8,109,98,192,48,6,0,3,253,R
1513920189.57541,03C9,8,7,6,0,0,0,0,0,0,R
1513920189.57558,01DF,4,128,2,0,0,0,0,0,0,R
1513920189.57581,01F4,6,0,32,0,0,0,0,0,0,R
1513920189.57602,451,6,0,0,0,0,0,0,0,0,R
1513920189.57831,00C1,8,32,0,0,0,32,0,0,0,R
1513920189.57856,00C5,8,32,0,0,0,32,0,0,0,R
1513920189.57879,00D1,7,128,0,191,254,0,254,0,0,R
1513920189.57899,00F1,6,52,1,0,64,0,0,0,0,R
1513920189.57979,100000,8,92,0,147,112,0,0,1,155,R
1513920189.58094,160,5,226,14,118,34,3,0,0,0,R
1513920189.58351,10,7,0,0,0,0,1,0,0,0,R
1513920189.58428,00AA,8,43,224,44,87,64,83,169,0,R
1513920189.58449,00BE,6,12,0,0,3,233,253,0,0,R
1513920189.58473,00C9,8,132,13,58,13,0,0,24,0,R
1513920189.58497,018E,8,0,0,0,105,182,155,6,155,R
1513920189.58521,191,8,6,155,6,170,6,155,0,0,R
1513920189.58595,04C5,5,0,0,0,0,0,0,0,0,R
